tweet_text,tweet_time,tweet_place
Startups and Area 120 projects often ask me for growth-related reference metrics: What's a good retention rate? Wha… https://t.co/nNz2ZNRyX5,Thu Jan 17 15:55:17 +0000 2019,"San Francisco, CA"
NEXT TO GINGER......LOVE TRAP MY FAVORITE! YOU GOT LISTEN ITS CLASSIC @997now https://t.co/K51Ks94cDP,Thu Jan 17 15:54:59 +0000 2019,"San Francisco, CA"
@HCCommentator1 @statnews That’s BS and passing the buck. When the DEA discovered that an inordinately high number… https://t.co/YlVpAftXFA,Thu Jan 17 15:54:55 +0000 2019,"San Francisco, CA"
@JustinGmoser Justin... do you have something to tell us?,Thu Jan 17 15:54:52 +0000 2019,"San Francisco, CA"
"Alright San Fran gatta chill with the rain. 2days nonstop heavy downpours. 
Hard guy hard guy I don't need umbrella… https://t.co/l6nhngiY11",Thu Jan 17 15:54:42 +0000 2019,"San Francisco, CA"
"@michalnaka @VictorPontis @TheRideshareGuy Maybe investors/advisors here, but I never saw — hadn’t even heard of Wind.",Thu Jan 17 15:54:24 +0000 2019,"San Francisco, CA"
@Snoopy https://t.co/7rXMpOY8yj,Thu Jan 17 15:54:19 +0000 2019,"San Francisco, CA"
"I get nervous when I see Betty White trending. 

Happy Birthday girl!",Thu Jan 17 15:54:15 +0000 2019,"San Francisco, CA"
It's raining in SF so this happens every time we get home https://t.co/FBuRHGCSHa,Thu Jan 17 15:54:01 +0000 2019,"San Francisco, CA"
@venkmurthy @DavidLBrownMD @rwyeh @anish_koka @VPrasadMDMPH Not at all. Twitter is weird that way. I did ask if the… https://t.co/b5Xv4Hg9W2,Thu Jan 17 15:53:56 +0000 2019,"San Francisco, CA"
@EricaLG Planes fly both ways https://t.co/O8feKeSzzp,Thu Jan 17 15:53:36 +0000 2019,"San Francisco, CA"
.@FernandoandGreg are setting up another #LoveTrap!! Let’s see if we can catch a cheater! TUNE IN!!💔💔 https://t.co/DqxCgLJtdE,Thu Jan 17 15:53:31 +0000 2019,"San Francisco, CA"
@SolidandStriped still pending your response after 2 days...,Thu Jan 17 15:53:30 +0000 2019,"San Francisco, CA"
"Me to all my friends, guy/girl/both: 
❤️👏🏼👏🏼👏🏼👏🏼👏🏼 https://t.co/ZrOAerLyoZ",Thu Jan 17 15:53:25 +0000 2019,"San Francisco, CA"
"Building apps is sexy. But no one downloads them anymore. For most startups, it makes more sense to build websites… https://t.co/sCvjEA7qpi",Thu Jan 17 15:53:22 +0000 2019,"San Francisco, CA"
@phredmoyer Fortunately won’t last long!,Thu Jan 17 15:53:20 +0000 2019,"San Francisco, CA"
Just as I was saying native Californians are soft when it comes to rain...I look like I jumped in a pool after walk… https://t.co/jt2WqZR9wE,Thu Jan 17 15:53:08 +0000 2019,"San Francisco, CA"
@peaceb13 @kylegriffin1 @joshchafetz He sure ain’t acting like it. Read the rest of the tweet.,Thu Jan 17 15:53:01 +0000 2019,"San Francisco, CA"
"Consortium standard.
Self sustain
FU stupid rich wight clowns. Be responsible and good enough
. You have rank!!! https://t.co/uvYlARPbqf",Thu Jan 17 15:52:48 +0000 2019,"San Francisco, CA"
Today’s commute into work is going to be fun.,Thu Jan 17 15:52:41 +0000 2019,"San Francisco, CA"
@AuschwitzMuseum One of the scariest autographs ever!,Thu Jan 17 15:52:40 +0000 2019,"San Francisco, CA"
"@alexgriendling @rob_sheridan This year, I learned that having a full time job leads to hanging out on twitter -and… https://t.co/BmE0TETrcx",Thu Jan 17 15:52:34 +0000 2019,"San Francisco, CA"
what the fuck is up with this rain it’s POURING here,Thu Jan 17 15:52:22 +0000 2019,"San Francisco, CA"
@DeborahHTalbot @real_sam_adam @campbellclaret @SkyNews I stand corrected. 🤔,Thu Jan 17 15:52:17 +0000 2019,"San Francisco, CA"
@JRubinBlogger This is not a Surprise . Do you have a list of the Complicit @GOP members who supported the removing of Russian Sanctions?,Thu Jan 17 15:52:11 +0000 2019,"San Francisco, CA"
"Love when my @lyft driver doesn’t go anywhere for 10 minutes, doesn’t pick up the phone, doesn’t respond at all and… https://t.co/qc37ytjS5K",Thu Jan 17 15:52:09 +0000 2019,"San Francisco, CA"
My goodness the next two days better go quick,Thu Jan 17 15:52:05 +0000 2019,"San Francisco, CA"
"It’s a tad damp in #SF this morning 🙀🌧 @ South of Market, San Francisco https://t.co/AM92mKrBV5",Thu Jan 17 15:52:03 +0000 2019,"San Francisco, CA"
Can you write me a note for my boss? 🤷🏼‍♂️☔️👍🏻 https://t.co/gF6Iwvsfy5,Thu Jan 17 15:51:46 +0000 2019,"San Francisco, CA"
Believe in your abilities and keep learning. #ThoughtfulThursday https://t.co/sxpViT87S8,Thu Jan 17 15:51:41 +0000 2019,"San Francisco, CA"
@ben_towle Will have to seek out - Tnx!,Thu Jan 17 15:51:39 +0000 2019,"San Francisco, CA"
"#SAP ranked ninth on the Forbes list of The Best Employers For #Diversity 2019, highlighting the top 500 companies… https://t.co/swxI7yrU7g",Thu Jan 17 15:51:33 +0000 2019,"San Francisco, CA"
@taptodismiss @linafab @designnotesfm Thanks for the shoutout to @kafie and me ❤️,Thu Jan 17 15:51:32 +0000 2019,"San Francisco, CA"
@TechCrunch @CatherineShu A big part of me wants to remind everyone of Darwin's theories....,Thu Jan 17 15:51:26 +0000 2019,"San Francisco, CA"
@DearAuntCrabby Absofuckinglutely doomed!!! Maybe a blind and deaf illegal immigrant with a burning desire for a gr… https://t.co/Vj848siuQ9,Thu Jan 17 15:51:25 +0000 2019,"San Francisco, CA"
@suldrew @RollOverEasy Its last gasp.,Thu Jan 17 15:51:18 +0000 2019,"San Francisco, CA"
@LombardiHimself @NinersNation Yes but in current scenario we have McGlinchey long-term and in that scenario we wou… https://t.co/pIUOCn8U95,Thu Jan 17 15:51:11 +0000 2019,"San Francisco, CA"
That tweet is courtesy of my wife,Thu Jan 17 15:51:10 +0000 2019,"San Francisco, CA"
@essenviews That the @GOP is doing nothing about it but it’s surely #treason on both parts.,Thu Jan 17 15:51:09 +0000 2019,"San Francisco, CA"
@KevinMKruse Lol. Trump only hires the best!,Thu Jan 17 15:51:04 +0000 2019,"San Francisco, CA"
Awesome to hear @taptodismiss and @linafab talk about our design system at Lyft and winning a Material Design award… https://t.co/eKXr2mpuDj,Thu Jan 17 15:51:01 +0000 2019,"San Francisco, CA"
@kpk $240/$10000=1/40 yearly chance? Feels like pretty good ods to me. CEA coverage is much much more with huge ded… https://t.co/HFmfvtHRb6,Thu Jan 17 15:50:55 +0000 2019,"San Francisco, CA"
You can do 1 million things right as a parent and your kid will still ask why you gave them old milk a year ago,Thu Jan 17 15:50:50 +0000 2019,"San Francisco, CA"
Hallie Jackson is tougher on Democrats and furloughed federal employees than she is on members of the party respons… https://t.co/5yqZYdVdFD,Thu Jan 17 15:50:42 +0000 2019,"San Francisco, CA"
@OhNoSheTwitnt Uh huh... https://t.co/M3sk4jB4WM,Thu Jan 17 15:50:34 +0000 2019,"San Francisco, CA"
#BOOYAA https://t.co/DIv4fga628,Thu Jan 17 15:50:05 +0000 2019,"San Francisco, CA"
@bourreelam @jpinsk (Resists compilation to send asinine pitch...),Thu Jan 17 15:49:56 +0000 2019,"San Francisco, CA"
@MrGeorgeWallace 🐸🐸🐸 https://t.co/p9jjj6zZef,Thu Jan 17 15:49:56 +0000 2019,"San Francisco, CA"
@ben_towle It’s been my family’s favorite forever! We love it! Perfectly cast and sound track is amazing. And how c… https://t.co/flg15J5Fpf,Thu Jan 17 15:49:53 +0000 2019,"San Francisco, CA"
I would like to stomp on this guys hands for hurting that poor old lady. What a monster. https://t.co/UoO4QfXelY,Thu Jan 17 15:49:52 +0000 2019,"San Francisco, CA"
@benedictevans Maybe you just need more skilled and crazy Indian drivers training the AI for autonomous cars 😂,Thu Jan 17 15:49:48 +0000 2019,"San Francisco, CA"
Welcome cargo ship 🇧🇸GARNET LEADER! Enjoy Richmond!,Thu Jan 17 15:49:35 +0000 2019,"San Francisco, CA"
@GovMikeHuckabee @realDonaldTrump There’s only one person blowing up the deficit and serving cheap hamburgers in the White House.,Thu Jan 17 15:49:25 +0000 2019,"San Francisco, CA"
Two days in a row! https://t.co/yXZ6LMQqOw,Thu Jan 17 15:49:20 +0000 2019,"San Francisco, CA"
"Keep ‘em coming. This is going to be epic. 
https://t.co/ZmSFTc4eH5",Thu Jan 17 15:49:19 +0000 2019,"San Francisco, CA"
#WhereIsMitch,Thu Jan 17 15:48:48 +0000 2019,"San Francisco, CA"
@sfchronicle A Clean Well Lighted Place has Pete’s coffee and Max’s next door in SF,Thu Jan 17 15:48:39 +0000 2019,"San Francisco, CA"
@kylegriffin1 @joshchafetz I’m still gobsmacked at the 69% of Republicans stat. After all 45’s done to destroy demo… https://t.co/qTQluz29A3,Thu Jan 17 15:48:34 +0000 2019,"San Francisco, CA"
@Oooh_Tay @darkkdiggler Thank you Taylor!! https://t.co/NYjKRsay86,Thu Jan 17 15:48:11 +0000 2019,"San Francisco, CA"
"@ben_towle @porliniers Sweet! Just watched Popeye (Altman, R Williams) w my daughter and she’s smitten! And we have… https://t.co/xrLPYtphvo",Thu Jan 17 15:47:58 +0000 2019,"San Francisco, CA"
@jax_persists Still didn’t grow out of that Saints stuff! 🤭😉,Thu Jan 17 15:47:39 +0000 2019,"San Francisco, CA"
omg lightning and thunder @RollOverEasy,Thu Jan 17 15:47:27 +0000 2019,"San Francisco, CA"
Tá chovendo mto caraí,Thu Jan 17 15:47:18 +0000 2019,"San Francisco, CA"
https://t.co/edeo82aaow #10yrchallenge !!,Thu Jan 17 15:47:08 +0000 2019,"San Francisco, CA"
@zack415 @dribbble 🥳 Congrats Dribbble team!,Thu Jan 17 15:47:01 +0000 2019,"San Francisco, CA"
@IKEAtkinson Awesome!,Thu Jan 17 15:47:00 +0000 2019,"San Francisco, CA"
Closed in #SanFrancisco on Great Hwy SB at Lincoln Wy and Sloat Blvd #BayArea #Traffic https://t.co/pmlOhZuRWR,Thu Jan 17 15:46:57 +0000 2019,"San Francisco, CA"
@ArmandoGJR Like I know the geography here?,Thu Jan 17 15:46:54 +0000 2019,"San Francisco, CA"
#sowheresmitch https://t.co/H5WBbfCjgd,Thu Jan 17 15:46:31 +0000 2019,"San Francisco, CA"
I’m just imagining the traffic 😭😭😭😭😰,Thu Jan 17 15:46:26 +0000 2019,"San Francisco, CA"
@DavidLBrownMD @venkmurthy @rwyeh @anish_koka @VPrasadMDMPH Go back and read that email David. I’ve done it 40 time… https://t.co/PTNMXRkM3o,Thu Jan 17 15:46:24 +0000 2019,"San Francisco, CA"
"@vontrogg @cullenbunn @PattyArquette Had forgot about this one, remember watching it as a teen back in Sweden!",Thu Jan 17 15:46:20 +0000 2019,"San Francisco, CA"
@SenKamalaHarris He also testified that he wouldn’t target marijuana companies where cannabis is legal. That’s way… https://t.co/DMqDTR5zsW,Thu Jan 17 15:46:19 +0000 2019,"San Francisco, CA"
@1YCEU @SF311 what do you do in Emergency when you live in a high rise? https://t.co/GsOBWZ7Jm6,Thu Jan 17 15:46:17 +0000 2019,"San Francisco, CA"
@backlon MSCDEX.EXE can go to hell forever.,Thu Jan 17 15:46:12 +0000 2019,"San Francisco, CA"
"Interested in a job in #SanFrancisco, CA? This could be a great fit: https://t.co/NRvTfLFkpI #Hospitality",Thu Jan 17 15:46:10 +0000 2019,"San Francisco, CA"
"Earthquake mornings are a great time to remind y’all to get @yourjumpstart - modern earthquake insurance -
 $20/mon… https://t.co/AwUh8e8bJR",Thu Jan 17 15:46:08 +0000 2019,"San Francisco, CA"
@kalpico Hi there-So sorry for the delay! We usually respond much faster. Not sure what happened. Please use this c… https://t.co/nG89tBO4J2,Thu Jan 17 15:46:03 +0000 2019,"San Francisco, CA"
Yesterday the wind was so strong that it was bullying me &amp; pushing me around lol no bueno,Thu Jan 17 15:45:41 +0000 2019,"San Francisco, CA"
What if your in a high rise do you stay put or run like hell down 13glights of stairs with my cat and dog! https://t.co/GsOBWZ7Jm6,Thu Jan 17 15:45:29 +0000 2019,"San Francisco, CA"
The Uce Truce between @NaomiWWE and #JimmyUso is too strong for @WWE_MandyRose to break up! @WWEUsos #SDLive,Thu Jan 17 15:45:19 +0000 2019,"San Francisco, CA"
"“Kutcher, who's been friends with Neumann for a decade, is not an investor in WeWork...

He said he didn't invest b… https://t.co/pOM3JAwkX8",Thu Jan 17 15:45:17 +0000 2019,"San Francisco, CA"
335 Lawton Street https://t.co/ncJC9WkOEX,Thu Jan 17 15:45:06 +0000 2019,"San Francisco, CA"
😆😆😆 @ChrisMurphyCT &amp; @brianschatz but @senatemajldr seriously...NOT funny. ALLOW A VOTE! #WhereIsMitch… https://t.co/ztMzjsT4rd,Thu Jan 17 15:44:45 +0000 2019,"San Francisco, CA"
"@Charlie_Beckett @jack_murley @jerseyrfc @BBCSounds @KennyMc1985 @Inside_TheRopes I shall once I get home, gentlemen.",Thu Jan 17 15:44:43 +0000 2019,"San Francisco, CA"
@sm 😳,Thu Jan 17 15:44:41 +0000 2019,"San Francisco, CA"
"@jselingo They should be well-equipped for a little competition, Terry Hartle’s protection notwithstanding.",Thu Jan 17 15:44:31 +0000 2019,"San Francisco, CA"
@bluealan This seems extremely presidential,Thu Jan 17 15:44:29 +0000 2019,"San Francisco, CA"
Slack just looks like it’s a google product now.,Thu Jan 17 15:44:27 +0000 2019,"San Francisco, CA"
@ExaltsEye 😭😭 I was super running around for errands yesterday too it was baaad,Thu Jan 17 15:44:23 +0000 2019,"San Francisco, CA"
"I'm at Bernal Heights in San Francisco, CA https://t.co/3geVAtpTNM",Thu Jan 17 15:44:15 +0000 2019,"San Francisco, CA"
"I'm at park street in san francisco, CA https://t.co/y0DtmELE5R",Thu Jan 17 15:43:59 +0000 2019,"San Francisco, CA"
Nothing like an earthquake and then a major down pour to wake you up. #SanFrancisco,Thu Jan 17 15:43:53 +0000 2019,"San Francisco, CA"
"@krassenstein @EdKrassen Collusion! I knew it all along! Lol
Ps. Love you guys, thanks.",Thu Jan 17 15:43:53 +0000 2019,"San Francisco, CA"
@BobLeeMD Thanks Bob!,Thu Jan 17 15:43:49 +0000 2019,"San Francisco, CA"
It was raining so hard that it woke me up 😍,Thu Jan 17 15:43:43 +0000 2019,"San Francisco, CA"
@DearAuntCrabby Uh huh!!! And this is news....exactly how,Thu Jan 17 15:43:43 +0000 2019,"San Francisco, CA"
😂 https://t.co/S1QOhXs17h,Thu Jan 17 15:43:24 +0000 2019,"San Francisco, CA"
Ahh somebody add the Curve theme song lol https://t.co/eBkBItcWLM,Thu Jan 17 15:43:20 +0000 2019,"San Francisco, CA"
@gena1ine when should I come over,Thu Jan 17 15:43:08 +0000 2019,"San Francisco, CA"
Small one felt in Mission SF  this morning  / yesterday morning felt more intense #abc7now,Thu Jan 17 15:43:08 +0000 2019,"San Francisco, CA"
Crazy rainstorm in SF right now.,Thu Jan 17 15:43:04 +0000 2019,"San Francisco, CA"
@MumfordAndSons Bring back the banjo!,Thu Jan 17 15:42:57 +0000 2019,"San Francisco, CA"
I forgot my sopas at home 😢,Thu Jan 17 15:42:48 +0000 2019,"San Francisco, CA"
😍 https://t.co/i1XBPXE8J2,Thu Jan 17 15:42:34 +0000 2019,"San Francisco, CA"
Getting some very heavy rain as this strong convective shower moves through San Francisco. 7:40 a.m. #SF #CAwx https://t.co/imsbhStzEg,Thu Jan 17 15:42:32 +0000 2019,"San Francisco, CA"
Can’t put old actors photos up on Twitter without giving me a mild heart attack. https://t.co/96w5RDAHMK,Thu Jan 17 15:42:30 +0000 2019,"San Francisco, CA"
post #bananacam  as the storm finally hit. #abc7now https://t.co/M2c701nmgu,Thu Jan 17 15:42:16 +0000 2019,"San Francisco, CA"
I really feel like calling out 🙄😭,Thu Jan 17 15:41:58 +0000 2019,"San Francisco, CA"
ITS RAINIBGBSO HARD,Thu Jan 17 15:41:39 +0000 2019,"San Francisco, CA"
@Ace16p @BretBaier @realDonaldTrump A negotiation would go along the lines of “give me $5B in exchange for somethin… https://t.co/HI7MKmXYkW,Thu Jan 17 15:41:30 +0000 2019,"San Francisco, CA"
Would like to see the Career Mode community come together and do this in solidarity til EA wake up. https://t.co/c6ev4lHQni,Thu Jan 17 15:41:15 +0000 2019,"San Francisco, CA"
Sounds and sight of the heavy rain/wind against the windows is bringing back memories of el Nino '97/'98 in #SF . L… https://t.co/6g2NxaKe0X,Thu Jan 17 15:41:10 +0000 2019,"San Francisco, CA"
.@BelChamUS @faccsf thanks for a great HNY #Hello2019 networking event in San Francisco last night. Great people an… https://t.co/XUwBFVaSMA,Thu Jan 17 15:41:09 +0000 2019,"San Francisco, CA"
There’s a special kind of magic at the top of Nob Hill ✨🖤 My Mom grew up working across the street and I feel like… https://t.co/CJEfWrD7rZ,Thu Jan 17 15:40:48 +0000 2019,"San Francisco, CA"
My head is pounding 😿😿😿😿,Thu Jan 17 15:40:21 +0000 2019,"San Francisco, CA"
@Nationalist101 :),Thu Jan 17 15:39:41 +0000 2019,"San Francisco, CA"
"@onmsft Is @ATT next??? That would make me happy!
Easy @bing #BingRewads!",Thu Jan 17 15:39:33 +0000 2019,"San Francisco, CA"
@john_dickman @darkkdiggler Thank you John!! 😊,Thu Jan 17 15:39:33 +0000 2019,"San Francisco, CA"
Y’all @MarenMorris just announced her new tour and she’ll be in SF on my birthday!!!,Thu Jan 17 15:39:32 +0000 2019,"San Francisco, CA"
@bidetofevil @NolanOBrien @amdev @jwatson @nicklockwood @lapcatsoftware Give the people the Earlybird icon,Thu Jan 17 15:39:28 +0000 2019,"San Francisco, CA"
Please wait for Steph to win Finals MVP and then let it rumble. @USGS #earthquake,Thu Jan 17 15:39:12 +0000 2019,"San Francisco, CA"
@thetalperry Sanskrit used to be the language for scientific endeavors. These were majorly religious-scientific. My… https://t.co/GdH6DdZ5cu,Thu Jan 17 15:39:08 +0000 2019,"San Francisco, CA"
@kcuah_d Seriously. If you ever have a longer than few hour layover in town let me know for drinks!,Thu Jan 17 15:38:40 +0000 2019,"San Francisco, CA"
@Erica__Ashley Thank you babygirl! 😘❤️ #roaddog https://t.co/Z8CXgP5GKt,Thu Jan 17 15:38:39 +0000 2019,"San Francisco, CA"
@ninevoltbattery this is pretty incredible. awesome job,Thu Jan 17 15:38:39 +0000 2019,"San Francisco, CA"
Andrew Luck is the most genuine human being ever https://t.co/zcIgVs1pmU,Thu Jan 17 15:38:37 +0000 2019,"San Francisco, CA"
@venkmurthy @rwyeh @anish_koka @VPrasadMDMPH And yes there is something to discuss about this case for everyone. I’… https://t.co/hRIZMHt3id,Thu Jan 17 15:38:28 +0000 2019,"San Francisco, CA"
@parscale https://t.co/7udOylIRt9,Thu Jan 17 15:38:19 +0000 2019,"San Francisco, CA"
The rain this morning is like watching movie set rain like...it can’t be this real,Thu Jan 17 15:38:01 +0000 2019,"San Francisco, CA"
Me 😬 / Wife (geology student) 😍 #earthquake @RavitYanay @IsabelOBrienJ @OUGeologyIE  https://t.co/aB2UAQk4U5,Thu Jan 17 15:38:01 +0000 2019,"San Francisco, CA"
@DaedalusUnbnd Rain and it’s just more than San Franciscans can handle. We’re even under flood advisory.,Thu Jan 17 15:37:51 +0000 2019,"San Francisco, CA"
Excellent idea! Cut out the middle man. https://t.co/1osCRLDm49,Thu Jan 17 15:37:42 +0000 2019,"San Francisco, CA"
snapChaaat : bvbyygee https://t.co/HJAKtOAJs7,Thu Jan 17 15:37:21 +0000 2019,"San Francisco, CA"
@SenKamalaHarris Bravo and Thank You,Thu Jan 17 15:37:15 +0000 2019,"San Francisco, CA"
"hi gmorning
if you’re outside in this storm pls drive safe, wear ur rain boots, &amp; don’t forget a jacket mkay thanks",Thu Jan 17 15:37:11 +0000 2019,"San Francisco, CA"
@Derek11235813 @Global_Cluster @IAmWeCampaign Welcome to the fanmily. It is magnificent. We exude the emotions and… https://t.co/PThxBzRg0x,Thu Jan 17 15:37:10 +0000 2019,"San Francisco, CA"
He who is not courageous enough to take risks will accomplish nothing in life.  ~Muhammed Ali,Thu Jan 17 15:37:09 +0000 2019,"San Francisco, CA"
@venkmurthy @rwyeh @anish_koka @VPrasadMDMPH Venk who said to test people with palpitations? All of the acute manag… https://t.co/Z1cVQWpGkG,Thu Jan 17 15:37:07 +0000 2019,"San Francisco, CA"
@sejnhu @fildesnek @Mono3151 Just block him dumb dumb,Thu Jan 17 15:37:03 +0000 2019,"San Francisco, CA"
@leonardolaterza Calma amiguinho,Thu Jan 17 15:36:56 +0000 2019,"San Francisco, CA"
@SFmeteorologist #CAwx in Outer Sunset https://t.co/p47MOswgcX,Thu Jan 17 15:36:54 +0000 2019,"San Francisco, CA"
too funny #hilarity #chuckle #smirk #humorous https://t.co/sykP8a7H6G,Thu Jan 17 15:36:39 +0000 2019,"San Francisco, CA"
lol #mirth #tee-hee #smirk #cute https://t.co/0KvlkKRnv0,Thu Jan 17 15:36:29 +0000 2019,"San Francisco, CA"
@al_pal_22 @lpolovets Yes it depends whether you want $$ or quality.,Thu Jan 17 15:36:18 +0000 2019,"San Francisco, CA"
"A mirror, Tucker. https://t.co/bhuZAGSYIb",Thu Jan 17 15:36:14 +0000 2019,"San Francisco, CA"
@theAnjelGrace @chimeracoder Your opinion isn’t needed. You’re being belligerently white and you need to stop.,Thu Jan 17 15:36:14 +0000 2019,"San Francisco, CA"
Wait a damn minute.. https://t.co/BbxBzEAQ0d,Thu Jan 17 15:36:13 +0000 2019,"San Francisco, CA"
"Two early morning earthquakes in two days, some apocalyptic level rain... hey, it’s a wild time to be in San Franci… https://t.co/CphkFlpKPx",Thu Jan 17 15:36:11 +0000 2019,"San Francisco, CA"
@ChrisMurphyCT American Citizens Will Remember This ! @GOP is responsible for the #TrumpShutown,Thu Jan 17 15:36:10 +0000 2019,"San Francisco, CA"
@_Rob_B He’s crazy though.,Thu Jan 17 15:36:00 +0000 2019,"San Francisco, CA"
big plan is number one,Thu Jan 17 15:35:56 +0000 2019,"San Francisco, CA"
@vivaciousali @WeatherJefe 😬😬😬,Thu Jan 17 15:35:54 +0000 2019,"San Francisco, CA"
Why I hate looking for stock photography. https://t.co/VL6GymvoNZ,Thu Jan 17 15:35:53 +0000 2019,"San Francisco, CA"
"@AnnCoulter They want him to grow up, be a leader and not jump through Fox News' hoops, Ann.",Thu Jan 17 15:35:51 +0000 2019,"San Francisco, CA"
@JaylahKean @ColoradoEDMfam_ @ErichTheMan @purplebasshead that would be an ideal world right? but unfortunately lif… https://t.co/ZeRNx8ZSTu,Thu Jan 17 15:35:44 +0000 2019,"San Francisco, CA"
"I posted this NOV. 24
“Serviceman killed in Afghanistan.” Plain and simple, this is a “given” of combat. Americans… https://t.co/UC5hQSZXbq",Thu Jan 17 15:35:42 +0000 2019,"San Francisco, CA"
Thx @Lenny_Mendonca for highlighting those that are helping.  “While measures are being taken to allow for unemploy… https://t.co/OAYJPXtFrj,Thu Jan 17 15:35:25 +0000 2019,"San Francisco, CA"
Klay or curry. https://t.co/lMjFlo7KDK,Thu Jan 17 15:35:20 +0000 2019,"San Francisco, CA"
"Good morning world... 

Do I have to get out of bed?",Thu Jan 17 15:35:12 +0000 2019,"San Francisco, CA"
Thank #God it’s...#ThursdayThought by @marwilliamson https://t.co/0Lx2liPjgo,Thu Jan 17 15:35:02 +0000 2019,"San Francisco, CA"
https://t.co/oyHLR7Pf8a,Thu Jan 17 15:34:57 +0000 2019,"San Francisco, CA"
@brittanyforks remember when I made the chicken nugget bouquet?,Thu Jan 17 15:34:56 +0000 2019,"San Francisco, CA"
"Utterly thought provoking session with @tristanharris MD Centre for Humane Technology, Ethics of Machine Learning a… https://t.co/s9dD5mZ0l0",Thu Jan 17 15:34:54 +0000 2019,"San Francisco, CA"
I now firmly believe this was the inspiration behind Jar Jar Binks https://t.co/94teY43hbO,Thu Jan 17 15:34:41 +0000 2019,"San Francisco, CA"
@realDonaldTrump https://t.co/z0JEezrQHD,Thu Jan 17 15:34:32 +0000 2019,"San Francisco, CA"
@JaylahKean @ColoradoEDMfam_ @ErichTheMan @purplebasshead people don’t always have the ability to file a police rep… https://t.co/8ACuLBdPh6,Thu Jan 17 15:34:24 +0000 2019,"San Francisco, CA"
@Lrihendry @realDonaldTrump https://t.co/rjJSJneEkC,Thu Jan 17 15:34:07 +0000 2019,"San Francisco, CA"
@Anthony Gawker.,Thu Jan 17 15:34:01 +0000 2019,"San Francisco, CA"
Jan 17 UV index forecast for San Francisco is 1 (low),Thu Jan 17 15:33:58 +0000 2019,"San Francisco, CA"
"A hot cup of coffee and a cozy blanket, but for your eardrums. 

Now till 9:30am on @BFFdotFM!",Thu Jan 17 15:33:55 +0000 2019,"San Francisco, CA"
"""You can't look me in the eyes / With the sad, sad look / That you wear so well"" -The All-American Rejects, Gives Y… https://t.co/oFKLlYsciI",Thu Jan 17 15:33:38 +0000 2019,"San Francisco, CA"
I felt that one. The kitties were not amused. https://t.co/QBCTxQo8ze,Thu Jan 17 15:33:35 +0000 2019,"San Francisco, CA"
nice #humor #chuckle #smirk #jolly https://t.co/jNDJFZAz6c,Thu Jan 17 15:33:29 +0000 2019,"San Francisco, CA"
Did anyone feel this? https://t.co/QJwkEA1TgK,Thu Jan 17 15:33:20 +0000 2019,"San Francisco, CA"
It is gross outside and I do not want to deal with it. https://t.co/0S9UarBznr,Thu Jan 17 15:33:20 +0000 2019,"San Francisco, CA"
Omgggg!!!! I wanna go in March 👀 https://t.co/CUqcZovH0T,Thu Jan 17 15:33:18 +0000 2019,"San Francisco, CA"
I’m really starting to enjoy the single life😌,Thu Jan 17 15:33:09 +0000 2019,"San Francisco, CA"
"current weather in San Francisco: shower rain, 56°F
66% humidity, wind 19mph, pressure 1013mb",Thu Jan 17 15:33:09 +0000 2019,"San Francisco, CA"
@nwquah “Juice” by Lizzo https://t.co/w8I3eS3ZAH. It’s only 3:15 long but you can just put it on repeat,Thu Jan 17 15:32:45 +0000 2019,"San Francisco, CA"
@Twitter 🤷🏻‍♀️,Thu Jan 17 15:32:40 +0000 2019,"San Francisco, CA"
@SPaulsonKTVU pouring rain here in the sunset district!! Is it ever going to stop?,Thu Jan 17 15:32:40 +0000 2019,"San Francisco, CA"
@bootlegprecious Right back at ya sir!,Thu Jan 17 15:32:33 +0000 2019,"San Francisco, CA"
the.. lie to me music video??? i almost can't believe it https://t.co/tI6n2eSfBM,Thu Jan 17 15:32:26 +0000 2019,"San Francisco, CA"
@brianschatz Do it!,Thu Jan 17 15:32:24 +0000 2019,"San Francisco, CA"
I slept through yesterday's quake and  Marc slept through this morning's. Together we form one fully alert person t… https://t.co/5ArU3jNF9t,Thu Jan 17 15:32:11 +0000 2019,"San Francisco, CA"
@rodionovp Seems like just yday we were sitting in Picnic on 3rd! Congrats Pavel!!,Thu Jan 17 15:32:06 +0000 2019,"San Francisco, CA"
"MORNING!! ✨
Desde mi ventana... #tbt #throwbackthursday #sanfrancisco #sf #memories #myview en Union Square, San Fr… https://t.co/tWyNqynU22",Thu Jan 17 15:31:53 +0000 2019,"San Francisco, CA"
@affusj Four more years!!! 📈,Thu Jan 17 15:31:52 +0000 2019,"San Francisco, CA"
maybe even some hail?,Thu Jan 17 15:31:26 +0000 2019,"San Francisco, CA"
https://t.co/aQE7Ue6xDu,Thu Jan 17 15:31:08 +0000 2019,"San Francisco, CA"
@travelsofadam The closet and bathroom were the same room?,Thu Jan 17 15:31:00 +0000 2019,"San Francisco, CA"
@prplpreacher I ended up saving one slice and somehow two crusts for breakfast!,Thu Jan 17 15:30:57 +0000 2019,"San Francisco, CA"
"What is the most impactful thing you will do today? @ San Francisco, California https://t.co/qD7TeQoBVv",Thu Jan 17 15:30:56 +0000 2019,"San Francisco, CA"
@SoleymaniAzadeh شک نکن آزاده جان :),Thu Jan 17 15:30:56 +0000 2019,"San Francisco, CA"
